DISTCD,STATNAME,DISTNAME,DISTRICTS,BLOCKS,VILLAGES,CLUSTERS,TOTPOPULAT,P_URB_POP,POPULATION_0_6,GROWTHRATE,SEXRATIO,P_SC_POP,P_ST_POP,OVERALL_LI,FEMALE_LIT,MALE_LIT,AREA_SQKM,TOT_6_10_15,TOT_11_13_15,SCH1,SCH2,SCH3,SCH4,SCH5,SCH6,SCH7,SCH9,SCHTOT,SCH1G,SCH2G,SCH3G,SCH4G,SCH5G,SCH6G,SCH7G,SCH9G,SCHTOTG,SCH1P,SCH2P,SCH3P,SCH4P,SCH5P,SCH6P,SCH7P,SCH9P,SCHTOTP,SCH1M,SCH2M,SCH3M,SCH4M,SCH5M,SCH6M,SCH7M,SCH9M,SCHTOTM,SCH1GR,SCH2GR,SCH3GR,SCH4GR,SCH5GR,SCH6GR,SCH7GR,SCH9GR,SCHTOTGR,SCH1GA,SCH2GA,SCH3GA,SCH4GA,SCH5GA,SCH6GA,SCH7GA,SCH9GA,SCHTOTGA,SCH1PR,SCH2PR,SCH3PR,SCH4PR,SCH5PR,SCH6PR,SCH7PR,SCH9PR,SCHTOTPR,SCHBOY1,SCHBOY2,SCHBOY3,SCHBOY4,SCHBOY5,SCHBOY6,SCHBOY7,SCHBOY9,SCHBOYTOT,SCHGIR1,SCHGIR2,SCHGIR3,SCHGIR4,SCHGIR5,SCHGIR6,SCHGIR7,SCHGIR9,SCHGIRTOT,ENR1,ENR2,ENR3,ENR4,ENR5,ENR6,ENR7,ENR9,ENRTOT,ENR1G,ENR2G,ENR3G,ENR4G,ENR5G,ENR6G,ENR7G,ENR9G,ENRTOTG,ENR1P,ENR2P,ENR3P,ENR4P,ENR5P,ENR6P,ENR7P,ENR9P,ENRTOTP,ENR1M,ENR2M,ENR3M,ENR4M,ENR5M,ENR6M,ENR7M,ENR9M,ENRTOTM,ENR1GR,ENR2GR,ENR3GR,ENR4GR,ENR5GR,ENR6GR,ENR7GR,ENR9GR,ENRTOTGR,ENR1PR,ENR2PR,ENR3PR,ENR4PR,ENR5PR,ENR6PR,ENR7PR,ENR9PR,ENRTOTPR,TCH1G,TCH2G,TCH3G,TCH4G,TCH5G,TCH6G,TCH7G,TCH9G,TCHTOTG,TCH1P,TCH2P,TCH3P,TCH4P,TCH5P,TCH6P,TCH7P,TCH9P,TCHTOTP,TCH1M,TCH2M,TCH3M,TCH4M,TCH5M,TCH6M,TCH7M,TCH9M,TCHTOTM,SCLS1,SCLS2,SCLS3,SCLS4,SCLS5,SCLS6,SCLS7,SCLSTOT,STCH1,STCH2,STCH3,STCH4,STCH5,STCH6,STCH7,STCHTOT,ROAD1,ROAD2,ROAD3,ROAD4,ROAD5,ROAD6,ROAD7,ROADTOT,SPLAY1,SPLAY2,SPLAY3,SPLAY4,SPLAY5,SPLAY6,SPLAY7,SPLAYTOT,SBNDR1,SBNDR2,SBNDR3,SBNDR4,SBNDR5,SBNDR6,SBNDR7,SBNDRTOT,SGTOIL1,SGTOIL2,SGTOIL3,SGTOIL4,SGTOIL5,SGTOIL6,SGTOIL7,SGTOILTOT,SBTOIL1,SBTOIL2,SBTOIL3,SBTOIL4,SBTOIL5,SBTOIL6,SBTOIL7,SBTOILTOT,SWAT1,SWAT2,SWAT3,SWAT4,SWAT5,SWAT6,SWAT7,SWATTOT,SELE1,SELE2,SELE3,SELE4,SELE5,SELE6,SELE7,SELETOT,SCOMP1,SCOMP2,SCOMP3,SCOMP4,SCOMP5,SCOMP6,SCOMP7,SCOMPTOT,SRAM1,SRAM2,SRAM3,SRAM4,SRAM5,SRAM6,SRAM7,SRAMTOT,SRAMN1,SRAMN2,SRAMN3,SRAMN4,SRAMN5,SRAMN6,SRAMN7,SRAMNTOT,ESTD1,ESTD2,ESTD3,ESTD4,ESTD5,ESTD6,ESTD7,ESTDTOT,MDM1,MDM2,MDM3,MDM4,MDM5,MDM6,MDM7,MDMTOT,KIT1,KIT2,KIT3,KIT4,KIT5,KIT6,KIT7,KITTOT,KITS1,KITS2,KITS3,KITS4,KITS5,KITS6,KITS7,KITSTOT,ENR501,ENR502,ENR503,ENR504,ENR505,ENR506,ENR507,ENR509,ENR50TOT,SMC1,SMC2,SMC3,SMC4,SMC5,SMC6,SMC7,SMCTOT,CLS1,CLS2,CLS3,CLS4,CLS5,CLS6,CLS7,CLSTOT,TCH1,TCH2,TCH3,TCH4,TCH5,TCH6,TCH7,TCHTOT,TCHF1,TCHF2,TCHF3,TCHF4,TCHF5,TCHF6,TCHF7,TCHFTOT,TCHM1,TCHM2,TCHM3,TCHM4,TCHM5,TCHM6,TCHM7,ENRG1,ENRG2,ENRG3,ENRG4,ENRG5,ENRG6,ENRG7,ENRGTOT,PREP,PRESTD,PPFTCH,PPMTCH,PMTCH,PFTCH,TCHSCM1,TCHSCM2,TCHSCM3,TCHSCM4,TCHSCM5,TCHSCM6,TCHSCM7,TCHSCF1,TCHSCF2,TCHSCF3,TCHSCF4,TCHSCF5,TCHSCF6,TCHSCF7,TCHSTM1,TCHSTM2,TCHSTM3,TCHSTM4,TCHSTM5,TCHSTM6,TCHSTM7,TCHSTF1,TCHSTF2,TCHSTF3,TCHSTF4,TCHSTF5,TCHSTF6,TCHSTF7,TCHOBCM1,TCHOBCM2,TCHOBCM3,TCHOBCM4,TCHOBCM5,TCHOBCM6,TCHOBCM7,TCHOBCF1,TCHOBCF2,TCHOBCF3,TCHOBCF4,TCHOBCF5,TCHOBCF6,TCHOBCF7,TCH_TRNRM1,TCH_TRNRM2,TCH_TRNRM3,TCH_TRNRM4,TCH_TRNRM5,TCH_TRNRM6,TCH_TRNRM7,TCH_TRNRF1,TCH_TRNRF2,TCH_TRNRF3,TCH_TRNRF4,TCH_TRNRF5,TCH_TRNRF6,TCH_TRNRF7,PGRMTCH,PGRFTCH,GRMTCH,GRFTCH,PGCMTCH,PGCFTCH,PCMTCH,PCFTCH
2932,KARNATAKA,RAMANAGARA,1,4,765,107,1082739,24.6,101560.92,5.06,976,18.83,2.12,69.2,61.3,76.92,3516,78961,47189,873,582,2,8,0,37,22,0,1524,837,443,0,4,0,3,22,0,1309,35,138,2,4,0,34,0,0,213,1,1,0,0,0,0,0,0,2,797,396,0,1,0,1,15,0,1210,838,465,0,6,0,3,22,0,1334,29,57,2,4,0,24,0,0,116,873,581,2,6,0,37,19,0,1518,873,579,2,7,0,37,22,0,1520,19384,72077,204,726,0,11754,2684,9678,116507,16802,35093,0,390,0,491,2684,3555,59015,2532,36984,204,336,0,11263,0,6123,57442,50,0,0,0,0,0,0,0,50,15127,28300,0,106,0,197,1940,2638,48308,1745,14179,204,336,0,7570,0,3475,27509,1479,1807,0,23,0,42,173,0,3524,138,1191,17,7,0,467,0,0,1820,0,10,0,0,0,0,0,0,10,157,0,0,0,0,2,3,162,228,23,0,0,0,0,0,251,807,567,2,8,0,35,22,1441,284,377,2,8,0,34,18,723,606,502,2,7,0,33,21,1171,850,577,2,7,0,36,22,1494,859,579,2,6,0,37,19,1502,862,579,2,8,0,37,22,1510,859,580,2,8,0,37,22,1508,77,327,2,4,0,35,20,465,116,77,0,0,0,3,2,198,198,113,0,1,0,5,4,321,69,56,1,2,0,24,17,169,833,463,0,5,0,3,14,1318,764,432,0,3,0,2,11,1212,799,447,0,5,0,3,12,1266,821,178,1,1,0,1,1,234,1003,826,454,0,6,0,3,5,1294,1912,4089,18,43,0,475,66,6603,1617,3008,17,30,0,509,173,5354,849,1972,11,22,0,361,60,3275,765,1036,6,8,0,148,112,9770,34991,78,365,0,5102,1269,56176,225,19839,1390,406,409,1411,117,170,0,3,0,11,20,111,247,0,2,0,37,8,38,73,0,1,0,8,4,42,63,1,0,0,16,3,570,690,5,4,0,104,76,612,1358,9,15,0,249,45,556,610,4,4,0,23,19,534,779,9,13,0,59,11,1634,1840,1637,1847,23,11,23,13
2933,KARNATAKA,YADAGIRI,1,3,587,76,1172985,18.8,185683.53,22.67,984,23.28,12.51,52.36,41.31,63.33,5270,138703,84628,634,586,1,8,1,17,19,0,1266,463,455,0,3,1,9,19,0,950,171,131,1,5,0,8,0,0,316,0,0,0,0,0,0,0,0,0,422,403,0,3,1,9,15,0,853,465,488,0,3,1,10,19,0,986,112,55,0,3,0,0,0,0,170,631,582,1,5,1,17,16,0,1253,634,582,1,8,1,17,19,0,1262,42314,149591,847,815,158,6947,2642,8691,212005,28603,114281,0,525,158,3834,2642,6299,156342,13711,35310,847,290,0,3113,0,2392,55663,0,0,0,0,0,0,0,0,0,25965,103186,0,525,158,3834,2019,4808,140495,9294,13024,0,132,0,0,0,834,23284,949,2534,0,9,17,119,141,0,3769,611,990,13,20,0,77,0,0,1711,0,0,0,0,0,0,0,0,0,11,2,0,0,0,1,2,16,98,13,0,0,0,0,0,111,488,520,1,6,1,12,14,1042,296,360,1,7,1,15,12,692,276,389,0,5,1,14,11,696,550,571,1,7,1,17,17,1164,604,579,1,4,1,17,14,1220,619,585,1,7,1,17,17,1247,541,555,1,7,1,17,17,1139,49,178,1,4,1,11,11,255,277,234,0,2,0,5,3,521,308,254,0,2,0,8,6,578,354,78,1,7,0,7,13,460,464,478,0,3,1,10,15,971,315,361,0,1,0,6,6,689,358,391,0,1,0,8,6,764,289,17,0,3,0,1,3,172,313,429,429,0,3,1,9,1,872,2090,4705,12,29,7,157,48,7048,1560,3524,13,29,17,196,141,5480,698,1581,11,22,5,89,34,2440,862,1943,2,7,12,107,107,19361,71164,319,667,58,3033,1253,99638,132,9764,1050,624,639,1072,165,312,0,0,1,15,18,86,166,0,2,1,12,9,55,108,0,0,4,8,8,45,85,0,0,1,10,2,583,1324,2,7,1,78,75,482,1136,7,18,2,57,19,184,407,0,0,0,0,7,79,232,0,0,0,0,0,2384,1366,2389,1368,12,0,12,0
2934,KARNATAKA,UTTARA KANNADA SIRSI,1,6,774,96,,,,,,,,,,89.72,0,,,643,548,3,3,1,12,9,0,1219,630,500,1,0,1,6,8,0,1146,13,46,2,3,0,6,1,0,71,0,2,0,0,0,0,0,0,2,594,439,1,0,1,6,5,0,1046,631,516,1,1,1,6,8,0,1164,6,16,1,1,0,1,1,0,26,643,546,3,3,1,12,7,0,1215,643,546,3,3,1,12,9,0,1217,15463,61996,1264,238,212,2520,1094,7928,90715,14062,46826,200,0,212,1011,1000,3470,66781,1401,15170,1064,238,0,1509,94,4458,23934,0,0,0,0,0,0,0,0,0,12541,35910,200,0,212,1011,583,2426,52883,398,2979,437,99,0,314,94,1981,6302,972,2033,11,0,23,72,73,0,3184,33,331,37,6,0,85,4,0,496,0,7,0,0,0,0,0,0,7,27,2,0,0,0,0,1,30,204,33,0,1,0,0,0,238,473,486,3,3,1,12,9,987,409,428,3,3,1,11,5,860,432,476,3,3,1,12,4,931,634,545,3,3,1,12,9,1207,637,546,3,3,1,12,7,1209,637,548,3,3,1,12,9,1213,627,545,3,3,1,12,9,1200,23,236,3,2,1,8,8,281,254,246,2,2,0,5,3,512,283,258,3,2,0,6,3,555,116,13,2,1,0,4,6,142,630,512,1,0,1,6,7,1157,503,443,1,0,0,6,4,957,515,453,1,0,0,6,4,979,592,201,0,1,0,3,1,117,798,627,505,0,1,1,6,4,1144,1449,3209,57,5,8,96,31,4855,1005,2371,48,6,23,157,77,3687,548,1587,33,6,6,99,49,2328,457,784,15,0,17,58,28,7587,29874,542,82,80,1220,592,43671,97,5527,378,113,117,379,72,140,0,0,6,7,3,43,178,2,0,0,6,7,10,33,0,0,0,3,2,11,32,0,0,0,7,1,277,422,3,0,2,32,17,312,858,6,3,2,46,26,179,264,0,0,0,12,0,236,552,0,0,0,20,0,1231,1936,1233,1941,2,8,2,8
3001,GOA,NORTH GOA,1,6,331,66,817761,60.24,75152.24,7.8,959,2.15,6.92,88.85,83.74,93.77,1736,56119,33635,590,42,7,6,2,90,143,0,880,453,26,3,0,2,0,44,0,528,137,16,4,6,0,90,99,0,352,0,0,0,0,0,0,0,0,0,415,21,3,0,0,0,41,0,480,522,37,5,5,2,85,141,0,797,97,11,3,6,0,69,79,0,265,589,42,7,6,2,87,143,0,876,589,42,7,6,2,87,139,0,872,33570,3566,3905,300,182,37611,27072,0,106206,11891,1677,1679,0,182,0,4371,0,19800,21679,1889,2226,300,0,37611,22701,0,86406,0,0,0,0,0,0,0,0,0,10435,889,1679,0,0,0,3800,0,16803,13168,1455,792,300,0,23447,13790,0,52952,973,208,76,0,38,0,518,0,1813,833,168,149,25,0,1926,1520,0,4621,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,6,91,172,0,0,0,0,0,0,172,580,42,7,6,2,89,140,866,193,18,6,4,1,64,82,368,484,40,7,4,2,75,113,725,589,42,7,6,2,87,139,872,589,42,7,6,2,87,143,876,590,42,7,6,2,90,143,880,589,41,7,6,2,90,143,878,84,36,7,4,2,90,143,366,224,18,2,0,1,9,27,281,264,24,5,1,1,23,41,359,71,11,1,1,0,7,11,102,516,36,2,4,1,84,139,782,1,0,0,0,0,2,1,4,1,0,0,0,0,2,1,4,420,20,1,2,1,1,20,60,465,518,35,2,5,2,82,140,784,1811,288,135,17,16,1070,901,4238,1806,376,225,25,38,1926,2038,6434,1660,298,165,15,13,1517,1421,5089,146,78,60,10,25,409,617,15789,1693,1785,138,94,18519,12408,50426,241,18931,3638,932,936,3685,8,4,8,0,1,6,5,30,5,2,0,0,7,7,12,4,1,1,0,9,23,39,6,5,0,0,20,28,24,15,8,0,2,42,98,218,46,10,3,0,105,146,65,31,0,1,0,72,93,479,72,0,1,0,181,140,375,1302,376,1302,32,97,33,102
3002,GOA,SOUTH GOA,1,6,193,45,639962,64.63,64380.18,8.63,980,1.22,14.47,85.53,79.42,91.56,1966,48173,29271,368,26,6,5,3,86,78,0,572,284,17,3,0,3,0,30,0,337,84,9,3,5,0,86,48,0,235,0,0,0,0,0,0,0,0,0,227,12,1,0,0,0,24,0,264,324,23,3,3,3,76,78,0,510,46,4,1,2,0,52,26,0,131,368,26,6,5,3,83,78,0,569,367,26,6,5,3,84,78,0,569,20817,2229,5837,300,575,43365,14255,0,87378,7875,1382,2679,0,575,0,3238,0,15749,12942,847,3158,300,0,43365,11017,0,71629,0,0,0,0,0,0,0,0,0,5536,979,973,0,0,0,2551,0,10039,4746,312,1245,154,0,24850,4268,0,35575,603,138,67,0,95,0,354,0,1257,513,93,201,19,0,2021,745,0,3592,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,2,67,132,0,0,0,0,0,0,132,358,26,6,5,3,86,76,560,200,10,6,4,2,70,49,341,280,23,6,4,3,78,62,456,367,26,6,5,3,84,78,569,368,26,6,5,3,83,78,569,368,26,6,5,3,86,78,572,368,26,6,5,3,86,78,572,55,22,6,5,3,86,78,255,64,13,2,0,1,7,9,96,121,13,4,1,1,19,20,179,48,7,1,5,0,7,6,74,320,22,0,2,3,75,76,498,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,2,273,12,0,2,0,2,4,39,293,322,20,3,2,2,74,78,501,1168,142,148,20,14,1116,504,3112,1116,231,268,19,95,2021,1099,4849,992,190,212,18,62,1747,769,3990,124,41,56,1,33,274,330,9825,977,2599,150,271,21351,6744,41917,171,14738,2835,543,556,3036,5,0,4,0,3,0,6,11,2,2,0,4,3,6,40,3,1,1,3,19,53,65,10,0,1,1,23,37,9,8,5,0,7,11,34,108,17,9,2,9,54,76,82,9,9,0,0,90,69,466,77,52,2,0,671,191,268,911,270,912,32,42,33,42
3101,LAKSHADWEEP,LAKSHADWEEP,1,3,10,9,64429,78.02,7087.19,6.23,946,0,94.8,92.28,88.25,96.11,30,5072,3084,17,12,4,1,5,2,0,0,41,17,12,4,1,5,2,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,4,1,4,2,0,0,32,17,12,4,1,5,2,0,0,41,0,0,0,0,0,0,0,0,0,17,12,4,1,5,2,0,0,41,17,12,4,1,5,2,0,0,41,2128,2531,964,369,787,499,0,0,7278,2128,2531,964,369,787,499,0,0,7278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,1319,964,369,664,499,0,0,5687,0,0,0,0,0,0,0,0,0,208,228,186,24,260,47,0,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,4,1,2,1,0,34,2,3,2,0,5,0,0,12,10,6,4,1,3,1,0,25,17,12,4,1,5,2,0,41,17,12,4,1,5,2,0,41,17,12,4,1,5,2,0,41,17,12,4,1,5,2,0,41,17,12,4,1,5,2,0,41,4,6,2,0,3,1,0,16,8,7,2,0,3,1,0,21,6,2,1,1,0,0,0,10,17,12,3,1,5,2,0,40,15,12,3,1,5,2,0,38,15,12,3,1,5,2,0,38,1,1,0,0,1,0,0,4,3,17,12,4,1,5,2,0,41,134,137,63,15,30,20,0,399,208,228,186,24,260,47,0,953,100,99,93,10,121,20,0,443,108,129,93,14,139,27,0,1021,1214,554,191,367,243,0,3590,1,7,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,1,0,0,108,127,74,14,122,27,0,100,99,91,9,112,19,0,0,1,8,0,5,0,0,0,0,1,1,2,0,0,63,35,2,0,14,19,0,54,20,2,0,3,9,0,397,314,407,319,96,122,103,124
3201,KERALA,KASARAGOD,1,7,42,88,1302600,38.78,128696.88,8.18,1079,4.08,3.74,89.85,86.13,93.93,1989,110113,64976,368,190,84,13,32,77,6,0,770,196,57,53,2,18,18,2,0,346,136,108,28,9,14,50,4,0,349,36,25,3,2,0,9,0,0,75,180,48,47,2,14,17,2,0,310,307,118,56,11,31,20,3,0,546,124,95,24,7,11,41,4,0,306,368,190,84,13,31,77,6,0,769,368,190,84,13,32,77,4,0,768,28179,48584,52006,1989,12217,28865,1118,4564,177522,10970,12988,26708,114,5386,7106,348,1689,65309,15141,30646,24850,1770,6831,19221,770,2831,102060,2068,4950,448,105,0,2538,0,44,10153,9748,11190,23618,114,4163,6747,348,1148,57076,13386,26082,21475,1486,4671,15836,770,2831,86537,799,693,2088,8,623,400,25,0,4636,898,1487,1185,93,661,1050,69,0,5443,193,297,32,10,0,144,0,0,676,35,1,1,0,0,0,0,37,40,1,0,0,0,0,0,41,360,187,84,13,32,75,6,757,193,140,76,7,29,65,5,515,263,160,79,7,26,66,5,606,367,190,84,13,32,77,4,767,368,190,84,13,31,77,6,769,361,190,84,13,32,77,6,763,325,184,81,13,31,76,5,715,301,185,83,13,31,76,6,695,112,49,27,3,12,11,0,214,124,57,31,4,14,15,1,246,60,46,7,2,0,29,2,146,307,117,52,11,30,20,3,540,291,115,49,10,30,20,3,518,305,117,52,10,30,20,3,537,150,4,2,2,0,1,0,9,159,230,101,55,9,27,20,2,444,1900,2218,1759,86,440,1118,52,7573,1890,2477,3305,111,1284,1594,94,10755,1348,1753,2144,76,703,1306,39,7369,542,724,1161,35,581,288,55,13792,23907,25419,1007,5784,13790,356,86356,384,26238,4030,1378,1385,4058,23,16,49,0,24,14,2,42,60,99,1,22,35,0,28,18,37,0,8,18,2,29,32,88,0,17,26,2,297,357,677,10,232,142,21,738,953,1199,36,258,748,25,109,169,55,8,28,18,0,219,215,72,12,51,11,1,1832,2386,1837,2388,98,308,101,310
3202,KERALA,KANNUR,1,15,142,93,2525637,65.05,265191.89,4.84,1133,3.3,1.64,95.41,93.57,97.54,2961,194223,111606,852,439,102,35,54,99,4,0,1585,130,66,38,1,27,10,0,0,272,633,310,58,29,27,82,4,0,1143,89,63,6,5,0,7,0,0,170,109,47,29,1,17,10,0,0,213,735,318,45,28,53,14,4,0,1197,448,211,28,25,16,64,2,0,794,848,439,100,35,49,99,3,0,1573,850,439,101,35,53,99,4,0,1581,60026,102521,63898,4391,26468,37593,1578,13799,310274,7098,12291,16359,43,9143,3188,0,3845,51967,47787,81571,47035,4101,17325,33074,1578,9954,242425,5141,8659,504,247,0,1331,0,0,15882,5999,8541,11312,43,6379,3188,0,3426,38888,33721,58044,23182,3457,8918,24313,555,6544,158734,547,715,1617,4,1231,148,0,0,4262,3512,4552,2520,262,1710,1714,114,0,14384,530,661,31,21,0,92,0,0,1335,13,0,3,0,0,2,0,18,17,0,2,0,0,0,0,19,842,438,101,35,53,99,4,1572,472,317,84,26,47,89,4,1039,508,326,95,23,50,81,3,1086,780,433,100,35,53,99,4,1504,841,439,100,35,49,99,3,1566,849,439,102,35,54,99,4,1582,825,435,99,35,54,99,4,1551,802,431,94,34,54,91,4,1510,439,220,40,15,32,23,2,771,489,249,47,19,34,31,4,873,89,64,14,6,0,46,0,219,735,318,39,28,53,11,4,1188,708,310,38,27,52,11,4,1150,732,318,39,28,53,11,4,1185,411,34,10,9,0,11,1,13,476,162,94,33,6,30,9,0,334,4499,5231,1955,257,796,1379,55,14172,4589,5928,4168,287,2941,1954,114,19981,3495,4464,3099,202,1800,1669,80,14809,1094,1464,1069,85,1141,285,34,30308,50076,31006,2060,12613,18227,1262,152050,1003,54681,10812,3401,3442,10942,24,26,49,0,32,9,0,76,97,119,1,62,44,1,7,9,21,0,18,2,0,40,22,40,0,19,9,0,762,931,591,56,625,135,24,2179,2626,1813,130,930,885,34,518,606,65,25,110,19,9,1388,1418,102,41,169,16,30,1579,2317,1584,2331,72,273,72,275
3203,KERALA,WAYANAD,1,3,50,38,816558,3.87,89739.72,4.6,1035,3.99,18.53,89.32,85.94,92.84,2130,65736,41887,204,95,38,5,16,46,3,0,407,125,22,23,0,11,18,2,0,201,65,61,15,5,5,26,1,0,178,14,12,0,0,0,2,0,0,28,119,19,20,0,8,14,2,0,182,172,58,28,5,16,19,2,0,300,55,49,7,5,4,16,1,0,137,204,95,38,5,15,46,3,0,406,204,95,38,5,15,46,3,0,406,18449,34457,21311,1645,8560,18359,706,4974,108461,9128,7198,11465,0,5105,6535,448,1787,41666,8744,26137,9846,1645,3455,11431,258,3187,64703,577,1122,0,0,0,393,0,0,2092,8689,6434,10116,0,4253,4784,448,1687,36411,7307,21143,4360,1645,2673,6859,258,2437,46682,501,325,872,0,512,332,31,0,2573,418,1076,597,68,293,553,11,0,3016,54,85,0,0,0,26,0,0,165,35,1,0,0,0,0,0,36,37,0,0,0,0,0,0,37,163,90,36,4,16,44,3,356,125,74,28,3,15,38,3,286,122,66,29,1,15,37,2,272,195,95,38,5,15,46,3,397,204,95,38,5,15,46,3,406,202,95,38,5,16,46,3,405,142,84,33,4,15,42,3,323,161,91,38,5,16,45,3,359,68,36,7,2,5,12,1,131,73,42,9,2,6,12,2,146,27,23,1,0,1,12,0,64,168,58,25,5,14,18,1,289,142,57,25,5,13,17,1,260,167,58,25,5,13,18,1,287,73,5,1,0,0,1,0,2,80,164,58,28,5,16,19,2,292,1010,1394,698,49,226,666,22,4065,973,1486,1469,68,805,911,42,5754,704,1107,1014,47,460,692,30,4054,269,379,455,21,345,219,12,9043,16929,10224,770,4113,9042,352,53032,238,15168,2300,713,714,2302,17,14,29,0,19,14,2,38,27,59,0,25,24,4,17,12,19,0,13,15,0,46,40,70,0,18,25,1,110,136,154,6,106,95,2,210,341,307,9,126,234,11,72,49,3,0,4,4,0,137,72,1,9,4,7,0,954,1535,954,1536,21,62,21,62
3204,KERALA,KOZHIKODE,1,15,132,121,3089543,67.15,323475.15,7.31,1097,6.45,0.49,95.24,93.16,97.57,2345,239734,147320,915,384,82,44,81,90,12,0,1608,196,65,24,5,30,6,3,0,329,584,256,56,39,50,72,9,0,1066,135,63,2,0,1,12,0,0,213,151,42,13,5,14,5,2,0,232,723,268,38,41,77,7,10,0,1164,460,197,28,31,34,56,6,0,812,911,383,81,44,66,90,10,0,1585,915,383,82,44,77,90,8,0,1599,82263,123405,59620,8919,46112,43872,3876,12297,380364,14375,25771,15006,1431,15033,3372,1105,4534,80627,58921,87940,43844,7488,30920,37390,2771,7763,277037,8967,9694,770,0,159,3110,0,0,22700,10454,18546,6657,1431,6560,2179,569,3741,50137,41774,73020,23913,5652,16639,28796,1526,7036,198356,871,994,1245,57,1631,123,65,0,4986,3656,4599,2852,420,3083,1922,210,0,16742,866,679,53,0,18,193,0,0,1809,15,6,1,0,0,0,0,22,18,4,1,0,0,2,0,25,861,368,78,42,79,85,11,1524,481,264,66,32,65,81,10,999,654,331,78,29,67,79,11,1249,819,369,82,42,77,89,8,1486,906,383,81,44,66,90,10,1580,910,383,82,44,81,90,12,1602,880,373,82,42,81,90,11,1559,841,370,79,43,79,82,12,1506,336,134,23,23,32,14,2,564,365,153,24,25,39,20,2,628,118,58,7,2,1,37,2,225,722,267,34,41,77,7,10,1158,646,254,33,37,74,6,9,1059,719,267,34,40,77,7,10,1154,328,24,1,2,3,4,0,14,362,615,232,32,39,59,6,6,989,5299,5441,1857,362,1329,1485,121,15894,5393,6272,4150,477,4732,2238,275,23537,3886,4189,3023,283,2723,1892,185,16181,1507,2083,1127,194,2009,346,90,41328,59062,29348,4175,24621,20145,1937,186147,948,54996,11229,5079,5204,11538,30,45,77,5,79,15,1,120,119,120,5,133,41,4,8,19,19,1,22,5,1,31,35,37,8,34,31,2,1098,1348,630,108,1178,224,48,2403,2362,1486,120,1318,1146,88,207,220,64,5,83,7,5,404,432,65,18,158,18,17,1939,2739,1981,2804,44,152,44,157
3205,KERALA,MALAPPURAM,1,15,128,136,4110956,44.19,552923.58,13.39,1096,7.5,0.56,93.55,91.55,95.78,3554,412045,243611,1050,339,105,102,79,167,10,0,1852,393,82,23,12,35,19,1,0,565,574,227,79,89,44,128,8,0,1149,83,30,3,1,0,20,1,0,138,336,67,18,9,27,19,1,0,477,881,226,31,98,68,22,2,0,1328,500,195,59,80,34,106,7,0,981,1050,339,104,102,75,167,10,0,1847,1050,339,105,102,78,167,10,0,1851,161840,178807,89623,41103,68606,80846,2500,34149,657474,55320,48150,18964,5910,27975,15339,250,8437,180345,101121,125119,68104,35192,40631,58451,2135,25614,456367,5399,5538,2555,1,0,7056,115,98,20762,46307,40057,15719,4000,21441,15339,250,8217,151330,87778,106885,48206,32017,29586,49305,1913,22110,377800,2446,1712,1383,190,2376,499,19,0,8625,4849,5371,3276,1493,3094,2891,165,0,21139,504,344,111,1,0,371,13,0,1344,35,1,0,0,0,0,0,36,33,0,0,1,0,0,0,34,1027,337,105,100,79,167,10,1825,580,251,98,91,70,148,10,1248,828,293,95,80,71,149,9,1525,1035,339,105,102,78,167,10,1836,1049,339,104,102,75,167,10,1846,1046,339,104,102,78,167,10,1846,990,333,105,101,78,163,10,1780,943,325,104,101,79,164,10,1726,424,113,23,45,28,43,0,676,503,144,37,47,34,76,1,842,124,58,10,1,1,58,0,252,878,226,30,98,68,21,2,1323,822,219,29,91,67,20,2,1250,873,226,30,98,68,21,2,1318,139,3,1,1,1,2,0,19,147,878,225,30,96,66,21,2,1318,7687,6450,2829,1346,1885,2718,90,23005,7799,7427,4770,1684,5470,3761,197,31108,5540,4988,3309,963,3020,2906,125,20851,2259,2439,1461,721,2450,855,72,80586,87429,43988,20394,33324,38238,1198,321994,1192,101898,13921,6537,6725,14414,92,95,94,12,99,47,1,249,231,175,16,147,148,6,28,22,13,4,22,9,0,78,41,29,4,22,46,0,1556,1620,942,495,1532,620,58,3303,2878,1714,525,1547,1904,92,364,271,1,112,34,20,1,691,408,2,138,28,32,4,3269,4985,3297,5027,63,237,64,237
